  Packet #,    ADC,      Pitch,       Roll,        Yaw,   AccX,   AccY,   AccZ,  GyroX,  GyroY,  GyroZ,   MagX,   MagY,   MagZ,   Temp
     44012,    196,    -19.370,    -28.520,    136.722,    743,    -11,   -101,   -198,  -5579,   -109,    151,   -584,  -1283,   3085
     44013,    196,    -22.535,    -30.245,    138.191,    766,    -11,   -217,   -179,  -5408,    -87,    237,   -555,  -1408,   3087
     44014,    196,    -25.448,    -32.089,    139.524,    782,     -4,   -301,   -174,  -5236,    -79,    143,   -490,  -1484,   3087
     44015,    198,    -28.166,    -34.106,    140.857,    795,     -4,   -366,   -184,  -5055,    -83,    151,   -454,  -1588,   3087
     44016,    196,    -30.672,    -36.335,    142.078,    792,      6,   -431,   -174,  -4874,    -93,    151,   -339,  -1685,   3086
     44017,    195,    -33.120,    -38.724,    143.502,    785,      7,   -458,   -164,  -4784,    -92,    158,   -418,  -1748,   3087
     44018,    194,    -35.627,    -41.477,    144.728,    756,      8,   -522,   -155,  -4604,    -87,    122,   -223,  -1893,   3086
     44019,    197,    -38.347,    -44.626,    146.079,    721,      4,   -595,   -148,  -4425,    -77,    115,   -129,  -1998,   3086
     44020,    195,    -41.357,    -48.233,    147.796,    669,      8,   -681,   -131,  -4246,    -67,     86,    -14,  -2025,   3085
     44021,    196,    -44.569,    -52.365,    150.083,    594,     27,   -752,   -133,  -4067,    -70,    100,     57,  -2095,   3086
     44022,    197,    -47.725,    -57.081,    153.052,    508,     27,   -824,   -128,  -3892,    -62,    122,    151,  -2074,   3086
     44023,    196,    -50.980,    -62.550,    157.096,    429,     31,   -887,   -122,  -3721,    -69,     93,    281,  -2157,   3087
     44024,    197,    -53.972,    -68.792,    162.177,    356,     13,   -950,   -117,  -3549,    -54,    122,    382,  -2199,   3085
     44025,    197,    -56.472,    -75.894,    168.352,    298,      9,  -1000,   -106,  -3375,    -58,    100,    389,  -2261,   3087
     44026,    194,    -58.336,    -83.863,    175.534,    270,     18,  -1013,    -99,  -3289,    -53,     50,    483,  -2226,   3085
     44027,    196,    -59.583,    -92.303,   -176.733,    239,      0,  -1038,   -105,  -3111,    -41,    100,    519,  -2220,   3088
     44028,    193,    -60.142,   -100.813,   -168.810,    213,     -5,  -1041,   -109,  -2936,    -38,     93,    613,  -2213,   3089
     44029,    198,    -60.031,   -108.731,   -161.299,    194,    -19,  -1041,    -97,  -2760,    -23,     71,    736,  -2261,   3087
     44030,    196,    -59.420,   -115.969,   -154.409,    166,    -16,  -1031,    -87,  -2586,    -28,     64,    786,  -2254,   3086
     44031,    197,    -58.479,   -122.469,   -148.235,    124,      8,  -1023,    -84,  -2410,    -25,     71,    851,  -2233,   3085
     44032,    197,    -57.223,   -128.079,   -142.909,     70,     30,  -1032,    -69,  -2236,    -24,     43,    851,  -2233,   3087
     44033,    192,    -55.930,   -132.941,   -138.290,      9,     62,  -1053,    -63,  -2055,    -39,     35,    974,  -2254,   3086
     44034,    196,    -54.648,   -137.311,   -134.153,    -57,     86,  -1081,    -47,  -1875,    -38,     64,   1075,  -2240,   3085
     44035,    196,    -53.331,   -141.189,   -130.471,    -83,     84,  -1096,    -45,  -1781,    -32,     64,   1104,  -2254,   3083
     44036,    195,    -51.890,   -144.502,   -127.360,   -139,     87,  -1113,    -41,  -1599,    -40,      7,   1104,  -2185,   3086
     44037,    197,    -50.599,   -147.446,   -124.560,   -171,     34,  -1114,    -40,  -1417,    -29,     35,   1205,  -2226,   3087
     44038,    192,    -49.322,   -150.077,   -122.087,   -183,      6,  -1092,    -41,  -1236,    -39,     57,   1169,  -2178,   3085
     44039,    196,    -48.161,   -152.452,   -119.837,   -184,      2,  -1050,    -43,  -1060,    -30,     64,   1191,  -2199,   3083
     44040,    196,    -47.095,   -154.527,   -117.828,   -179,    -10,  -1014,    -30,   -886,    -31,     21,   1263,  -2199,   3084
     44041,    195,    -46.113,   -156.436,   -115.974,   -170,      7,   -997,    -10,   -716,    -41,     21,   1263,  -2171,   3086
     44042,    197,    -45.244,   -158.134,   -114.268,   -170,      2,  -1007,      8,   -549,    -30,    -21,   1321,  -2185,   3083
     44043,    198,    -44.439,   -159.837,   -112.636,   -170,     13,  -1026,     10,   -386,    -30,     71,   1328,  -2095,   3087
     44044,    197,    -43.801,   -161.352,   -111.063,   -166,     10,  -1034,      6,   -223,     -6,     14,   1313,  -2220,   3084
     44045,    197,    -43.186,   -162.752,   -109.599,   -164,      5,  -1032,      7,   -140,      0,      7,   1321,  -2185,   3086
     44046,    195,    -42.652,   -164.060,   -108.220,   -164,     20,  -1027,      2,     19,     -2,    -14,   1342,  -2164,   3086
     44047,    199,    -42.205,   -165.380,   -106.851,   -170,     64,  -1008,     -3,    173,      9,     14,   1357,  -2150,   3083
     44048,    195,    -41.852,   -166.706,   -105.469,   -171,     63,   -994,      0,    317,     14,     86,   1342,  -2164,   3083
     44049,    196,    -41.571,   -167.921,   -104.139,   -178,     72,   -998,      2,    453,      9,     43,   1313,  -2192,   3083
     44050,    197,    -41.329,   -169.007,   -102.940,   -179,     40,  -1008,      6,    581,     26,     57,   1256,  -2164,   3081
     44051,    195,    -41.161,   -170.034,   -101.759,   -179,     18,  -1024,      6,    698,     15,     64,   1277,  -2171,   3086
     44052,    194,    -41.073,   -171.003,   -100.548,   -180,     20,  -1026,      5,    809,     16,     43,   1227,  -2247,   3084
     44053,    195,    -41.009,   -171.905,    -99.445,   -169,     13,  -1016,     -5,    912,     23,     50,   1234,  -2185,   3081
     44054,    194,    -40.987,   -172.860,    -98.272,   -159,     20,  -1005,     -8,    959,     23,    107,   1234,  -2213,   3082
     44055,    198,    -40.988,   -173.656,    -97.226,   -137,     18,   -989,     -9,   1046,     27,     28,   1212,  -2192,   3085
     44056,    197,    -41.020,   -174.358,    -96.256,   -106,     14,   -979,     -4,   1122,     22,      7,   1147,  -2185,   3084
     44057,    198,    -41.108,   -175.070,    -95.259,    -77,     21,   -989,      6,   1191,     17,     28,   1155,  -2192,   3084
     44058,    198,    -41.255,   -175.783,    -94.247,    -41,     13,  -1012,     18,   1253,     23,     79,   1061,  -2226,   3083
     44059,    197,    -41.433,   -176.367,    -93.310,     -2,     -1,  -1038,     18,   1308,     26,      7,   1075,  -2226,   3083
     44060,    197,    -41.645,   -176.992,    -92.374,     33,      4,  -1054,     18,   1356,     24,     71,   1053,  -2206,   3081
     44061,    195,    -41.903,   -177.579,    -91.400,     62,      7,  -1047,     19,   1398,     29,     43,    996,  -2275,   3084
     44062,    195,    -42.144,   -178.158,    -90.488,     82,     35,  -1021,     16,   1430,     23,     57,    967,  -2233,   3084
     44063,    194,    -42.393,   -178.740,    -89.545,     92,     35,  -1004,     20,   1441,     31,     79,    931,  -2268,   3084
     44064,    193,    -42.592,   -179.238,    -88.710,     93,     54,   -978,     27,   1458,     23,     57,    880,  -2233,   3084
     44065,    200,    -42.779,   -179.753,    -87.885,    109,     64,   -973,     37,   1470,      5,    100,    837,  -2220,   3086
     44066,    196,    -42.901,    179.984,    -87.271,    126,     39,   -990,     52,   1467,      7,     -7,    830,  -2171,   3081
     44067,    198,    -43.047,    179.715,    -86.631,    168,     42,  -1013,     57,   1457,      1,     14,    736,  -2220,   3084
     44068,    196,    -43.276,    179.401,    -85.881,    230,     21,  -1023,     56,   1439,     19,     35,    729,  -2296,   3082
     44069,    195,    -43.457,    179.197,    -85.344,    294,     -5,   -999,     46,   1411,     18,     71,    765,  -2178,   3085
     44070,    197,    -43.648,    179.094,    -84.861,    346,    -17,   -945,     34,   1379,     23,     35,    642,  -2240,   3084
     44071,    196,    -43.830,    178.946,    -84.402,    381,    -26,   -888,     36,   1332,     28,    136,    599,  -2226,   3083
     44072,    198,    -44.035,    178.746,    -83.841,    385,    -19,   -858,     41,   1308,     26,    129,    606,  -2275,   3083
     44073,    194,    -44.122,    178.723,    -83.472,    392,     -6,   -829,     41,   1248,     26,     64,    584,  -2226,   3083
     44074,    193,    -44.114,    178.686,    -83.162,    388,      8,   -823,     42,   1178,     25,    136,    498,  -2213,   3083
     44075,    195,    -44.052,    178.691,    -82.859,    389,     21,   -844,     41,   1104,     27,     79,    469,  -2240,   3083
     44076,    195,    -43.930,    178.668,    -82.576,    398,     20,   -871,     33,   1023,     23,    122,    469,  -2213,   3085
     44077,    195,    -43.683,    178.782,    -82.462,    419,     18,   -889,     26,    941,     21,    100,    447,  -2150,   3084
     44078,    196,    -43.384,    178.953,    -82.409,    444,      6,   -897,     15,    861,     20,     86,    404,  -2150,   3082
     44079,    194,    -43.105,    179.043,    -82.303,    479,      0,   -885,      0,    774,     14,    143,    389,  -2164,   3084
     44080,    197,    -42.742,    179.237,    -82.305,    503,     -5,   -855,     -8,    684,     16,    129,    317,  -2164,   3083
     44081,    195,    -42.394,    179.471,    -82.279,    520,    -12,   -833,    -11,    636,     16,     14,    332,  -2192,   3083
     44082,    198,    -42.079,    179.566,    -82.182,    538,    -18,   -804,     -4,    546,     10,    158,    360,  -2164,   3081
     44083,    195,    -41.789,    179.621,    -81.986,    547,    -15,   -798,      6,    454,     14,    115,    360,  -2220,   3083
     44084,    197,    -41.381,    179.753,    -81.892,    549,     -7,   -811,     19,    367,     12,    115,    332,  -2178,   3083
     44085,    196,    -40.926,    179.884,    -81.777,    553,      6,   -841,     23,    281,     12,     86,    274,  -2220,   3083
     44086,    200,    -40.409,    179.993,    -81.698,    554,      3,   -850,     14,    198,     16,    143,    274,  -2178,   3081
     44087,    197,    -39.856,   -179.929,    -81.577,    547,     22,   -861,      3,    116,      8,    100,    288,  -2178,   3080
     44088,    195,    -39.375,   -179.999,    -81.295,    544,     16,   -846,     -9,     35,     12,    122,    353,  -2199,   3083
     44089,    192,    -38.814,   -179.953,    -81.088,    538,     10,   -805,    -23,    -41,     -2,     50,    324,  -2199,   3083
     44090,    201,    -38.250,    179.989,    -80.844,    529,      0,   -775,    -21,   -118,     -2,    165,    310,  -2185,   3083
     44091,    197,    -37.752,    179.887,    -80.481,    528,     -5,   -763,    -17,   -155,     -2,    115,    404,  -2192,   3082
     44092,    194,    -37.194,    179.877,    -80.179,    525,    -25,   -778,     -3,   -228,     -9,    100,    346,  -2206,   3085
     44093,    194,    -36.546,    179.940,    -79.971,    522,    -32,   -812,      4,   -299,     -7,     93,    339,  -2157,   3083
     44094,    195,    -35.942,    179.862,    -79.601,    517,    -26,   -855,      0,   -365,    -14,    115,    346,  -2206,   3082
     44095,    195,    -35.265,    179.821,    -79.272,    499,    -12,   -887,    -16,   -418,    -13,     79,    324,  -2199,   3083
     44096,    198,    -34.600,    179.685,    -78.860,    484,     -2,   -889,    -30,   -466,    -16,    100,    360,  -2192,   3080
     44097,    199,    -33.961,    179.450,    -78.345,    464,     -1,   -879,    -36,   -500,    -25,    129,    404,  -2192,   3080
     44098,    198,    -33.292,    179.294,    -77.856,    458,     11,   -862,    -35,   -530,    -28,     64,    397,  -2199,   3081
     44099,    193,    -32.618,    179.146,    -77.423,    457,     -2,   -854,    -28,   -552,    -24,    107,    411,  -2143,   3083
     44100,    195,    -32.001,    178.962,    -76.871,    456,     -9,   -865,    -21,   -561,    -29,    107,    368,  -2226,   3081
     44101,    197,    -31.423,    178.702,    -76.211,    459,      7,   -883,    -19,   -573,    -36,    100,    447,  -2220,   3083
     44102,    195,    -30.853,    178.456,    -75.585,    462,      2,   -903,    -20,   -574,    -26,    115,    433,  -2206,   3083
     44103,    195,    -30.315,    178.151,    -74.896,    465,      5,   -921,    -26,   -570,    -38,    136,    469,  -2199,   3083
     44104,    196,    -29.770,    177.906,    -74.271,    457,      6,   -922,    -36,   -555,    -29,    107,    483,  -2171,   3084
     44105,    194,    -29.231,    177.692,    -73.675,    442,    -13,   -911,    -44,   -537,    -28,    122,    454,  -2171,   3082
     44106,    196,    -28.699,    177.471,    -73.032,    418,     -4,   -897,    -48,   -518,    -32,    100,    490,  -2178,   3082
     44107,    197,    -28.199,    177.205,    -72.240,    393,     -8,   -894,    -40,   -494,    -28,    107,    526,  -2240,   3083
     44108,    199,    -27.680,    176.938,    -71.418,    360,      9,   -901,    -38,   -467,    -41,     93,    526,  -2254,   3084
     44109,    194,    -27.160,    176.681,    -70.588,    351,     19,   -915,    -38,   -453,    -40,     79,    541,  -2254,   3085
     44110,    195,    -26.652,    176.398,    -69.859,    339,     21,   -948,    -27,   -422,    -26,    151,    498,  -2185,   3084
     44111,    197,    -26.200,    176.075,    -68.973,    341,      4,   -974,    -35,   -387,    -27,    151,    599,  -2226,   3083
     44112,    195,    -25.773,    175.818,    -68.086,    353,      0,   -981,    -47,   -351,    -16,    115,    563,  -2275,   3085
     44113,    197,    -25.385,    175.604,    -67.255,    367,    -25,   -977,    -54,   -314,     -9,    122,    555,  -2254,   3085
     44114,    197,    -25.021,    175.418,    -66.415,    371,    -29,   -959,    -48,   -282,    -16,    115,    563,  -2261,   3086
     44115,    198,    -24.669,    175.213,    -65.636,    367,      0,   -965,    -19,   -251,    -12,    136,    570,  -2199,   3084
     44116,    197,    -24.307,    175.061,    -64.819,    353,      4,   -978,    -17,   -221,     -8,     79,    613,  -2240,   3084
     44117,    195,    -23.936,    174.903,    -64.080,    333,     22,   -974,    -26,   -192,    -12,     79,    628,  -2171,   3084
     44118,    196,    -23.561,    174.760,    -63.182,    328,     21,   -973,    -27,   -180,     -6,     71,    591,  -2317,   3086
     44119,    196,    -23.189,    174.608,    -62.324,    309,     24,   -951,    -34,   -153,    -12,     71,    649,  -2261,   3082
     44120,    197,    -22.811,    174.442,    -61.494,    291,     44,   -935,    -35,   -129,    -20,     86,    606,  -2247,   3083
     44121,    195,    -22.434,    174.325,    -60.635,    291,     44,   -946,    -18,   -105,    -19,     57,    620,  -2289,   3086
     44122,    198,    -22.085,    174.202,    -59.792,    298,     38,   -965,     -9,    -85,    -24,     71,    664,  -2247,   3084
     44123,    196,    -21.776,    174.086,    -58.979,    316,     25,  -1000,     -3,    -62,    -23,     86,    693,  -2206,   3083
