  Packet #,    ADC,      Pitch,       Roll,        Yaw,   AccX,   AccY,   AccZ,  GyroX,  GyroY,  GyroZ,   MagX,   MagY,   MagZ,   Temp
       973,   4095,     24.344,    -10.943,     86.145,     99,    203,    992,     -9,     17,      7,   -222,    355,    943,   3232
       974,   4095,     24.368,    -10.967,     86.308,     99,    205,    994,     -9,     17,      8,   -244,    333,    936,   3232
       975,   4095,     24.374,    -11.005,     86.474,     98,    205,    995,    -10,     19,      7,   -229,    303,   1007,   3232
       976,   4095,     24.382,    -11.049,     86.637,    101,    205,    990,     -9,     19,      7,   -214,    288,    965,   3230
       977,   4095,     24.397,    -11.045,     86.801,     99,    209,    999,     -9,     18,      7,   -170,    348,    950,   3233
       978,   4095,     24.462,    -11.071,     86.953,     98,    205,    988,    -10,     18,      8,   -222,    370,   1000,   3232
       979,   4095,     24.500,    -11.102,     87.107,    100,    203,    992,     -8,     17,      6,   -266,    355,    957,   3233
       980,   4095,     24.494,    -11.131,     87.280,     99,    207,    995,     -9,     17,      8,   -199,    274,    950,   3233
       981,   4095,     24.557,    -11.170,     87.425,     98,    203,    988,    -10,     17,      7,   -214,    362,    965,   3233
       982,   4095,     24.612,    -11.169,     87.584,    100,    208,    990,     -9,     17,      6,   -214,    377,    965,   3233
       983,   4095,     24.620,    -11.177,     87.758,    101,    206,    997,    -11,     16,      7,   -296,    325,    929,   3231
       984,   4095,     24.636,    -11.180,     87.918,    102,    206,    998,    -10,     19,      5,   -237,    355,    900,   3230
       985,   4095,     24.666,    -11.198,     88.078,    100,    206,    993,     -9,     19,      8,   -229,    348,    993,   3231
       986,   4095,     24.696,    -11.187,     88.245,     99,    208,    998,     -8,     16,      7,   -244,    362,    936,   3232
       987,   4095,     24.742,    -11.182,     88.402,     98,    208,    996,     -9,     17,      6,   -199,    377,    936,   3232
       988,   4095,     24.789,    -11.179,     88.563,    100,    208,    992,     -8,     17,      7,   -244,    377,    993,   3232
       989,   4095,     24.803,    -11.190,     88.729,    101,    207,    995,     -9,     16,      7,   -237,    325,    915,   3232
       990,   4095,     24.827,    -11.179,     88.892,    103,    209,    995,     -9,     18,      7,   -222,    370,    943,   3232
       991,   4095,     24.899,    -11.209,     89.031,     98,    204,    989,     -9,     17,      7,   -199,    392,    965,   3232
       992,   4095,     24.959,    -11.209,     89.195,     99,    207,    991,    -10,     17,      9,   -296,    370,    943,   3233
       993,   4095,     24.986,    -11.228,     89.356,    100,    206,    993,    -10,     17,      6,   -259,    348,    993,   3231
       994,   4095,     25.031,    -11.226,     89.506,     98,    208,    996,     -9,     17,      6,   -177,    399,    972,   3231
       995,   4095,     25.049,    -11.238,     89.672,    102,    207,    993,     -9,     17,      8,   -259,    333,    936,   3232
       996,   4095,     25.056,    -11.263,     89.837,    101,    205,    996,    -11,     18,      8,   -281,    325,    972,   3233
       997,   4095,     25.108,    -11.259,     89.996,    100,    208,    992,     -9,     17,      7,   -244,    377,    936,   3230
       998,   4095,     25.139,    -11.263,     90.160,     97,    207,    998,     -9,     18,      8,   -266,    355,    986,   3231
       999,   4095,     25.171,    -11.283,     90.313,     99,    208,    992,    -11,     18,      6,   -162,    340,    943,   3231
      1000,   4095,     25.209,    -11.295,     90.468,     97,    206,    997,    -10,     17,      7,   -237,    370,    972,   3231
      1001,   4095,     25.256,    -11.327,     90.634,     98,    206,    987,    -10,     17,      7,   -296,    311,   1000,   3231
      1002,   4095,     25.317,    -11.365,     90.763,     99,    201,    993,    -10,     18,      7,   -207,    414,    929,   3230
      1003,   4095,     25.370,    -11.372,     90.917,     98,    208,    991,    -10,     18,      6,   -199,    362,    922,   3231
      1004,   4095,     25.406,    -11.400,     91.069,     99,    205,    992,    -10,     17,      8,   -222,    355,    957,   3230
      1005,   4095,     25.413,    -11.418,     91.236,    102,    206,    994,    -10,     18,      6,   -288,    318,    950,   3232
      1006,   4095,     25.452,    -11.415,     91.388,    102,    207,    994,     -9,     18,      8,   -229,    392,    922,   3231
      1007,   4095,     25.489,    -11.427,     91.543,     99,    207,    993,    -10,     18,      7,   -222,    370,   1000,   3232
      1008,   4095,     25.507,    -11.444,     91.703,     99,    207,    995,     -9,     17,      6,   -229,    348,   1022,   3231
      1009,   4095,     25.544,    -11.474,     91.865,     95,    205,    994,     -9,     19,      8,   -274,    318,    993,   3232
      1010,   4095,     25.590,    -11.483,     92.025,    100,    205,    993,    -10,     18,      7,   -318,    348,    879,   3230
      1011,   4095,     25.646,    -11.499,     92.175,     97,    205,    993,     -9,     18,      7,   -251,    370,    929,   3231
      1012,   4095,     25.661,    -11.521,     92.331,     99,    206,    996,     -9,     17,      7,   -207,    340,    957,   3230
      1013,   4095,     25.705,    -11.526,     92.499,     97,    210,    989,    -10,     17,      6,   -229,    318,    965,   3230
      1014,   4095,     25.721,    -11.541,     92.665,     98,    208,    995,    -10,     18,      6,   -222,    311,    943,   3232
      1015,   4095,     25.756,    -11.557,     92.832,     98,    208,    990,     -9,     16,      7,   -259,    318,   1007,   3230
      1016,   4095,     25.743,    -11.614,     92.987,    102,    204,    992,    -10,     17,      7,   -199,    288,   1007,   3231
      1017,   4095,     25.769,    -11.627,     93.144,     98,    204,   1000,    -10,     18,      7,   -296,    355,    957,   3230
      1018,   4095,     25.796,    -11.661,     93.293,    101,    205,    990,     -9,     17,      7,   -199,    333,    965,   3229
      1019,   4095,     25.816,    -11.670,     93.446,    102,    204,    998,     -9,     18,      6,   -288,    362,    922,   3229
      1020,   4095,     25.860,    -11.691,     93.589,     98,    205,    994,    -10,     18,      7,   -177,    370,    943,   3228
      1021,   4095,     25.893,    -11.710,     93.742,     98,    205,    996,    -10,     18,      9,   -229,    362,   1007,   3231
      1022,   4095,     25.946,    -11.707,     93.903,    100,    208,    990,    -11,     18,      5,   -281,    355,    957,   3229
      1023,   4095,     26.007,    -11.717,     94.058,     99,    207,    988,    -10,     18,      7,   -251,    355,    957,   3229
      1024,   4095,     26.054,    -11.722,     94.217,     98,    209,    990,    -11,     19,      6,   -207,    340,    957,   3231
      1025,   4095,     26.119,    -11.743,     94.370,     97,    208,    985,    -10,     16,      7,   -185,    333,    936,   3230
      1026,   4095,     26.174,    -11.743,     94.518,     98,    206,    995,    -10,     19,      8,   -229,    392,    907,   3230
      1027,   4095,     26.199,    -11.760,     94.680,     98,    206,    994,     -9,     17,      6,   -274,    318,    950,   3229
      1028,   4095,     26.267,    -11.770,     94.832,     96,    207,    989,     -8,     17,      5,   -229,    348,    893,   3231
      1029,   4095,     26.278,    -11.788,     94.981,    101,    205,    996,     -8,     17,      7,   -214,    362,    965,   3231
      1030,   4095,     26.320,    -11.814,     95.139,     98,    205,    990,     -9,     18,      7,   -296,    325,    986,   3230
      1031,   4095,     26.358,    -11.834,     95.302,     98,    208,    988,     -9,     18,      7,   -222,    296,    915,   3231
      1032,   4095,     26.380,    -11.839,     95.467,    100,    207,    994,     -9,     18,      7,   -281,    325,    943,   3231
      1033,   4095,     26.425,    -11.838,     95.610,    100,    205,    996,     -8,     16,      8,   -229,    407,    907,   3230
      1034,   4095,     26.487,    -11.848,     95.767,     97,    208,    987,    -10,     17,      9,   -229,    348,    965,   3230
      1035,   4095,     26.522,    -11.847,     95.921,     98,    207,    996,    -10,     17,      7,   -244,    377,    979,   3230
      1036,   4095,     26.541,    -11.866,     96.076,    100,    207,    992,     -9,     18,      6,   -214,    333,    979,   3232
      1037,   4095,     26.583,    -11.897,     96.229,     98,    205,    989,     -9,     17,      8,   -244,    318,    922,   3230
      1038,   4095,     26.672,    -11.893,     96.364,     98,    206,    989,     -9,     18,      7,   -214,    436,    907,   3231
      1039,   4095,     26.673,    -11.920,     96.516,     99,    206,    996,     -9,     19,      7,   -170,    318,    922,   3230
      1040,   4095,     26.735,    -11.915,     96.671,     96,    208,    992,    -10,     17,      7,   -244,    377,    950,   3230
      1041,   4095,     26.729,    -11.932,     96.819,    102,    206,    997,     -9,     17,      7,   -170,    348,    922,   3230
      1042,   4095,     26.758,    -11.971,     96.964,     98,    205,    990,    -10,     16,      6,   -192,    340,   1015,   3227
      1043,   4095,     26.777,    -11.979,     97.128,     98,    208,    994,     -9,     15,      8,   -229,    318,    965,   3228
      1044,   4095,     26.821,    -11.974,     97.275,    101,    208,    991,    -10,     18,      6,   -192,    385,    915,   3231
      1045,   4095,     26.857,    -11.961,     97.431,    100,    208,    995,     -9,     17,      7,   -266,    385,    986,   3230
      1046,   4095,     26.848,    -11.961,     97.591,    103,    207,    999,    -10,     19,      6,   -259,    333,    936,   3229
      1047,   4095,     26.875,    -11.997,     97.736,    100,    204,    991,    -12,     18,      6,   -237,    325,    943,   3227
      1048,   4095,     26.929,    -12.010,     97.886,     99,    206,    989,     -9,     17,      7,   -259,    348,    936,   3229
      1049,   4095,     26.955,    -12.002,     98.039,     99,    208,    997,     -9,     17,      8,   -199,    362,    907,   3230
      1050,   4095,     26.987,    -12.014,     98.198,    100,    208,    989,     -9,     18,      7,   -244,    318,    979,   3229
      1051,   4095,     27.032,    -12.025,     98.356,     98,    208,    989,     -9,     18,      6,   -244,    318,    950,   3230
      1052,   4095,     27.054,    -12.020,     98.508,     98,    208,    998,     -8,     17,      7,   -185,    348,    879,   3230
      1053,   4095,     27.103,    -12.014,     98.649,    101,    208,    991,     -9,     18,      7,   -177,    414,    972,   3230
      1054,   4095,     27.144,    -12.073,     98.792,     98,    205,    983,     -9,     17,      5,   -185,    288,    979,   3230
      1055,   4095,     27.165,    -12.104,     98.935,     97,    204,    996,     -9,     17,      7,   -199,    333,    936,   3230
      1056,   4095,     27.190,    -12.150,     99.084,     99,    204,    989,    -10,     20,      7,   -229,    288,    950,   3229
      1057,   4095,     27.217,    -12.191,     99.231,     99,    206,    987,     -9,     18,      6,   -177,    311,   1029,   3228
      1058,   4095,     27.205,    -12.215,     99.387,    100,    205,    999,    -10,     18,      6,   -222,    296,    957,   3229
